"community_ID";"community_long_ID";"community_name";"electoral_district";"population";"eligible_voters_2011";"voters_2011";"turnout_2011";"green_percent_2011";"proportion_male";"proportion_female";"proportion_german";"proportion_under18";"proportion_18to64";"proportion_over65"
8315047;"08315047 Gundelfingen";"Gundelfingen";"Freiburg I";"11078";8834;6430;0,727869594747566;0,363907648814198;0,475176024553168;0,524914244448456;0,927694529698502;0,160227477884095;0,619425889149666;0,220436901967864
8315048;"08315048 Hartheim";"Hartheim";"Breisgau";"4600";3433;2161;0,629478590154384;0,235760971055089;0,500434782608696;0,499565217391304;0,944565217391304;0,20304347826087;0,665;0,13195652173913
8315050;"08315050 Heitersheim, Stadt";"Heitersheim, Stadt";"Breisgau";"5845";4264;2966;0,695590994371482;0,306984667802385;0,486911890504705;0,513088109495295;0,912917023096664;0,192643284858854;0,624294268605646;0,1830624465355
8315051;"08315051 Heuweiler";"Heuweiler";"Freiburg I";"1064";831;617;0,742478941034898;0,27823240589198;0,490601503759398;0,509398496240602;0,963345864661654;0,191729323308271;0,639097744360902;0,169172932330827
8315052;"08315052 Hinterzarten";"Hinterzarten";"Freiburg I";"2460";1800;1300;0,722222222222222;0,256230529595016;0,491463414634146;0,508536585365854;0,913008130081301;0,183739837398374;0,583333333333333;0,232926829268293
8315056;"08315056 Horben";"Horben";"Breisgau";"1005";773;575;0,74385510996119;0,340949033391916;0,49452736318408;0,503482587064677;0,953233830845771;0,210945273631841;0,605970149253731;0,181094527363184
8315059;"08315059 Ihringen";"Ihringen";"Breisgau";"5848";4603;3357;0,729306973712796;0,270466949666465;0,487175102599179;0,512995896032832;0,957421340629275;0,176641586867305;0,636969904240766;0,18655950752394
8315064;"08315064 Kirchzarten";"Kirchzarten";"Freiburg I";"9603";7365;5612;0,761982348947726;0,358233075956186;0,471935853379152;0,527960012496095;0,944808913881079;0,185150473810268;0,577319587628866;0,237425804436114
8315068;"08315068 Lenzkirch";"Lenzkirch";"Freiburg I";"4863";3766;2329;0,618428040361126;0,245299519020551;0,489409829323463;0,510795805058606;0,93604770717664;0,166358215093564;0,597162245527452;0,236685173761053
8315070;"08315070 Löffingen, Stadt";"Löffingen, Stadt";"Freiburg I";"7580";5767;3677;0,637593202705046;0,213656387665198;0,496833773087071;0,503166226912929;0,958047493403694;0,199868073878628;0,610949868073879;0,189182058047493
8315072;"08315072 Merdingen";"Merdingen";"Breisgau";"2553";1999;1446;0,72336168084042;0,27061310782241;0,475518997258128;0,523697610654132;0,971406188797493;0,202115158636898;0,641598119858989;0,155503329416373
8315073;"08315073 Merzhausen";"Merzhausen";"Breisgau";"4822";3813;2979;0,781274586939418;0,410230352303523;0,472418083782663;0,527996681874741;0,936955620074658;0,155329738697636;0,591663210286188;0,253421816673579
8315074;"08315074 Müllheim, Stadt";"Müllheim, Stadt";"Breisgau";"18048";13262;8548;0,644548333584678;0,341186219959749;0,475565159574468;0,524545656028369;0,901152482269504;0,183399822695035;0,602005762411348;0,214705230496454
8315076;"08315076 Neuenburg am Rhein, Stadt";"Neuenburg am Rhein, Stadt";"Breisgau";"11626";8553;5105;0,596866596515842;0,265718862635162;0,495011181833821;0,504988818166179;0,91011525890246;0,202391192155514;0,631085498021676;0,166523309822811
8315084;"08315084 Oberried";"Oberried";"Freiburg I";"2870";2121;1623;0,765205091937765;0,282051282051282;0,504878048780488;0,495470383275261;0,946689895470383;0,213937282229965;0,624390243902439;0,162020905923345
8315089;"08315089 Pfaffenweiler";"Pfaffenweiler";"Breisgau";"2507";1988;1499;0,754024144869215;0,294197031039136;0,482249700837655;0,517750299162345;0,962106102911847;0,185081771041085;0,617072197846031;0,197846031112884
8315094;"08315094 St. Märgen";"St. Märgen";"Freiburg I";"1822";1388;919;0,662103746397695;0,235162374020157;0,506586169045006;0,49231613611416;0,967069154774973;0,228320526893524;0,58397365532382;0,186608122941822
8315095;"08315095 St. Peter";"St. Peter";"Freiburg I";"2550";1945;1391;0,715167095115681;0,311451495258935;0,507843137254902;0,492549019607843;0,952156862745098;0,208627450980392;0,607843137254902;0,183921568627451
8315098;"08315098 Schallstadt";"Schallstadt";"Freiburg II";"5953";4564;3210;0,703330411919369;0,36584595959596;0,485133546111204;0,514698471358979;0,941542079623719;0,186964555686209;0,633294137409709;0,179573324374265
8315102;"08315102 Schluchsee";"Schluchsee";"Freiburg I";"2396";1861;1238;0,665233745298227;0,191454396055875;0,491235392320534;0,508764607679466;0,904841402337229;0,133973288814691;0,629799666110184;0,236227045075125
8315107;"08315107 Sölden";"Sölden";"Breisgau";"1208";932;776;0,832618025751073;0,410691003911343;0,475993377483444;0,525662251655629;0,951158940397351;0,174668874172185;0,649006622516556;0,177980132450331
8315108;"08315108 Staufen im Breisgau, Stadt";"Staufen im Breisgau, Stadt";"Breisgau";"7349";5724;4332;0,756813417190776;0,348777046095955;0,461967614641448;0,537760239488366;0,932507824193768;0,16492039733297;0,58035106817254;0,254456388624303
8315109;"08315109 Stegen";"Stegen";"Freiburg I";"4470";3291;2436;0,740200546946217;0,310659477395272;0,491275167785235;0,508724832214765;0,960850111856823;0,228187919463087;0,575615212527964;0,196196868008949
8315111;"08315111 Sulzburg, Stadt";"Sulzburg, Stadt";"Breisgau";"2640";2017;1474;0,730788299454636;0,391095890410959;0,4625;0,537878787878788;0,962878787878788;0,198106060606061;0,584469696969697;0,21780303030303
8315113;"08315113 Titisee-Neustadt, Stadt";"Titisee-Neustadt, Stadt";"Freiburg I";"11526";8762;5385;0,61458571102488;0,245666917859834;0,485424258198855;0,514662502169009;0,918965816415062;0,170137081381225;0,615738330730522;0,214211348256117
8315115;"08315115 Umkirch";"Umkirch";"Freiburg II";"5205";3916;2355;0,601378958120531;0,277825711820535;0,493948126801153;0,506051873198847;0,900864553314121;0,164457252641691;0,632276657060519;0,203266090297791
8315125;"08315125 Wittnau";"Wittnau";"Breisgau";"1404";1116;884;0,792114695340502;0,377272727272727;0,5;0,5;0,967948717948718;0,173789173789174;0,63034188034188;0,195868945868946
8315130;"08315130 Münstertal/Schwarzwald";"Münstertal/Schwarzwald";"Breisgau";"5044";3896;2961;0,760010266940452;0,252912954078136;0,497224425059477;0,503172085646312;0,955987311657415;0,187946074544013;0,600911974623315;0,211538461538462
8315131;"08315131 Ehrenkirchen";"Ehrenkirchen";"Breisgau";"7177";5555;3951;0,711251125112511;0,331452026680349;0,49310296781385;0,50689703218615;0,957781802981747;0,195485578932702;0,623380242441131;0,181134178626167
8315132;"08315132 March";"March";"Freiburg II";"8617";6763;4610;0,681650155256543;0,344714379514117;0,496576534756876;0,503307415573866;0,950330741557387;0,172333758848787;0,651038644539863;0,176511546942091
8315133;"08315133 Vogtsburg im Kaiserstuhl, Stadt";"Vogtsburg im Kaiserstuhl, Stadt";"Breisgau";"5705";4553;3230;0,709422358884252;0,210377358490566;0,497458369851008;0,502541630148992;0,964943032427695;0,173707274320771;0,62524101665206;0,201051709027169
8316002;"08316002 Bahlingen am Kaiserstuhl";"Bahlingen am Kaiserstuhl";"Emmendingen";"3926";3079;2087;0,677817473205586;0,291988416988417;0,492613346917983;0,507641365257259;0,96001018848701;0,183138053998981;0,651808456444218;0,165308201732043
8316003;"08316003 Biederbach";"Biederbach";"Emmendingen";"1731";1365;754;0,552380952380952;0,216916780354707;0,513575967648758;0,486424032351242;0,989601386481802;0,212593876372039;0,623339110340843;0,164067013287117
8316009;"08316009 Denzlingen";"Denzlingen";"Emmendingen";"13210";10222;7091;0,693699863040501;0,338746438746439;0,479560938682816;0,520439061317184;0,920287660862983;0,172445117335352;0,615140045420136;0,212414837244512
8316010;"08316010 Elzach, Stadt";"Elzach, Stadt";"Emmendingen";"7091";5598;3694;0,659878528045731;0,228046103183315;0,490621915103652;0,509378084896348;0,970949090396277;0,189253983923283;0,621915103652517;0,1888309124242
8316011;"08316011 Emmendingen, Stadt";"Emmendingen, Stadt";"Emmendingen";"25868";19587;12577;0,6421095624649;0,351695256503181;0,48225606927478;0,51774393072522;0,915300757692902;0,180957167156332;0,618640791711767;0,2004020411319
8316012;"08316012 Endingen am Kaiserstuhl, Stadt";"Endingen am Kaiserstuhl, Stadt";"Emmendingen";"9084";7064;4894;0,692808607021518;0,267151767151767;0,493835314839278;0,506054601497138;0,946169088507266;0,181638044914135;0,627146631439894;0,191105239982387
8316013;"08316013 Forchheim";"Forchheim";"Emmendingen";"1341";1023;617;0,603128054740958;0,263069139966273;0,504847129008203;0,495898583146905;0,972408650260999;0,205070842654735;0,64131245339299;0,154362416107383
8316014;"08316014 Gutach im Breisgau";"Gutach im Breisgau";"Emmendingen";"4287";3224;2187;0,678349875930521;0,290083410565338;0,497783998133893;0,502449265220434;0,947515745276417;0,203172381618848;0,629577793328668;0,167483088406811
8316017;"08316017 Herbolzheim, Stadt";"Herbolzheim, Stadt";"Emmendingen";"10009";7622;4819;0,632248753607977;0,270116156282999;0,494854630832251;0,505345189329603;0,940853232091118;0,190128884004396;0,626136477170546;0,183934458986912
8316020;"08316020 Kenzingen, Stadt";"Kenzingen, Stadt";"Emmendingen";"9309";7065;4540;0,642604387827318;0,327586206896552;0,490922762917607;0,509077237082393;0,932323557847245;0,190890536040391;0,630572564185197;0,178536899774412
8316024;"08316024 Malterdingen";"Malterdingen";"Emmendingen";"2996";2288;1466;0,640734265734266;0,285320468642316;0,498664886515354;0,501001335113485;0,962616822429907;0,197930574098798;0,65086782376502;0,15086782376502
8316036;"08316036 Reute";"Reute";"Emmendingen";"3004";2396;1654;0,690317195325543;0,31743119266055;0,498335552596538;0,501664447403462;0,969374167776298;0,184753661784288;0,659121171770972;0,15612516644474
8316037;"08316037 Riegel am Kaiserstuhl";"Riegel am Kaiserstuhl";"Emmendingen";"3643";2753;1811;0,657827824191791;0,293952967525196;0,493549272577546;0,505901729343947;0,919297282459511;0,183914356299753;0,662915179796871;0,15262146582487
8316038;"08316038 Sasbach am Kaiserstuhl";"Sasbach am Kaiserstuhl";"Emmendingen";"3280";2586;1736;0,671307037896365;0,312278630460449;0,498170731707317;0,501219512195122;0,970426829268293;0,192682926829268;0,63109756097561;0,175609756097561
8316039;"08316039 Sexau";"Sexau";"Emmendingen";"3235";2541;1828;0,719401810310901;0,289620535714286;0,486244204018547;0,513755795981453;0,95919629057187;0,182689335394127;0,625347758887172;0,191962905718702
8316042;"08316042 Simonswald";"Simonswald";"Emmendingen";"3012";2384;1546;0,648489932885906;0,25708635464733;0,505644090305445;0,494355909694555;0,971779548472776;0,187583001328021;0,624833997343958;0,187583001328021
8316043;"08316043 Teningen";"Teningen";"Emmendingen";"11500";8988;6072;0,675567423230975;0,288480801335559;0,493826086956522;0,506173913043478;0,957478260869565;0,176869565217391;0,614260869565217;0,208869565217391
8316045;"08316045 Vörstetten";"Vörstetten";"Emmendingen";"2897";2266;1706;0,752868490732568;0,344582593250444;0,489126682775285;0,510873317224715;0,94994822229893;0,17846047635485;0,652744218156714;0,168795305488436
8316049;"08316049 Weisweil";"Weisweil";"Emmendingen";"2079";1654;1171;0,707980652962515;0,322636600173461;0,495430495430495;0,505050505050505;0,971620971620972;0,180856180856181;0,654641654641655;0,164983164983165
8316051;"08316051 Wyhl am Kaiserstuhl";"Wyhl am Kaiserstuhl";"Emmendingen";"3604";2803;1741;0,621120228326793;0,241926012918379;0,499167591564928;0,501387347391787;0,949778024417314;0,174250832408435;0,68007769145394;0,14622641509434
8316053;"08316053 Rheinhausen";"Rheinhausen";"Emmendingen";"3523";2695;1832;0,679777365491651;0,204115684093437;0,492194152710758;0,50723814930457;0,965938120919671;0,206925915413;0,621913142208345;0,170593244393982
8316054;"08316054 Freiamt";"Freiamt";"Emmendingen";"4193";3352;2287;0,68227923627685;0,240500670540903;0,499165275459099;0,500834724540901;0,981874552826139;0,186024326258049;0,622227522060577;0,191748151681374
8316055;"08316055 Winden im Elztal";"Winden im Elztal";"Emmendingen";"2842";2211;1442;0,652193577566712;0,257082152974504;0,506685432793807;0,493314567206193;0,957776213933849;0,17945109078114;0,654468684025334;0,166080225193526
8316056;"08316056 Waldkirch, Stadt";"Waldkirch, Stadt";"Emmendingen";"20789";15391;10434;0,677928659606263;0,346254991721048;0,480927413536005;0,519072586463995;0,906248496801193;0,177353408052335;0,597912357496753;0,224734234450912
8317001;"08317001 Achern, Stadt";"Achern, Stadt";"Kehl";"24523";18649;11683;0,626467907126387;0,230950100148045;0,48664519022958;0,51335480977042;0,932716225584145;0,183093422501325;0,627778004322473;0,189128573176202
8317005;"08317005 Appenweier";"Appenweier";"Kehl";"9733";7605;4708;0,619066403681788;0,314421827631009;0,493064830987363;0,506935169012637;0,952018904757012;0,175690948320148;0,637316346450221;0,186992705229631
8317008;"08317008 Bad Peterstal-Griesbach";"Bad Peterstal-Griesbach";"Offenburg";"2652";2137;1439;0,673373888628919;0,173974540311174;0,506787330316742;0,493212669683258;0,963800904977376;0,167043740573152;0,58710407239819;0,245852187028658
8317009;"08317009 Berghaupten";"Berghaupten";"Offenburg";"2367";1869;1261;0,674692348849652;0,22417934347478;0,49936628643853;0,50063371356147;0,964934516265315;0,183776932826362;0,632446134347275;0,183776932826362
8317011;"08317011 Biberach";"Biberach";"Offenburg";"3486";2773;1876;0,676523620627479;0,224986479177934;0,493115318416523;0,506884681583477;0,968445209409065;0,1815834767642;0,629661503155479;0,188755020080321
8317021;"08317021 Durbach";"Durbach";"Offenburg";"3758";3075;2186;0,710894308943089;0,20457730032695;0,494411921234699;0,505854177754125;0,971793507184673;0,166844065992549;0,63092070250133;0,202501330494944
8317026;"08317026 Ettenheim, Stadt";"Ettenheim, Stadt";"Lahr";"12018";9393;5961;0,634621526668796;0,272277227722772;0,480029955067399;0,519970044932601;0,95614910966883;0,180895323681145;0,62955566650025;0,189549009818605
8317029;"08317029 Fischerbach";"Fischerbach";"Lahr";"1688";1354;912;0,673559822747415;0,239772727272727;0,514218009478673;0,486374407582938;0,982227488151659;0,194312796208531;0,614928909952607;0,191350710900474
8317031;"08317031 Friesenheim";"Friesenheim";"Lahr";"12539";9802;6084;0,620689655172414;0,233037359691741;0,490868490310232;0,509131509689768;0,963553712417258;0,184145466145626;0,628758274184544;0,18709625966983
8317034;"08317034 Gengenbach, Stadt";"Gengenbach, Stadt";"Offenburg";"10544";8367;5428;0,648739094059998;0,250700541752288;0,482264795144158;0,517640364188164;0,924791350531108;0,158858118361153;0,601764036418816;0,239283004552352
8317039;"08317039 Gutach (Schwarzwaldbahn)";"Gutach (Schwarzwaldbahn)";"Lahr";"2222";1759;1222;0,694712905059693;0,247068676716918;0,48964896489649;0,51035103510351;0,956795679567957;0,175967596759676;0,601260126012601;0,222772277227723
8317040;"08317040 Haslach im Kinzigtal, Stadt";"Haslach im Kinzigtal, Stadt";"Lahr";"6946";5259;3481;0,661912911199848;0,251096170710319;0,491361934926576;0,508638065073424;0,930319608407717;0,182407140800461;0,60279297437374;0,214799884825799
8317041;"08317041 Hausach, Stadt";"Hausach, Stadt";"Lahr";"5848";4469;2850;0,637726560751846;0,261588214157384;0,491108071135431;0,508891928864569;0,92937756497948;0,173734610123119;0,617134062927497;0,209131326949384
8317046;"08317046 Hofstetten";"Hofstetten";"Lahr";"1695";1286;885;0,688180404354588;0,1795166858458;0,512684365781711;0,486725663716814;0,984660766961652;0,224188790560472;0,598230088495575;0,176991150442478
8317047;"08317047 Hohberg";"Hohberg";"Offenburg";"7892";6220;4022;0,646623794212219;0,242262810755961;0,490750126710593;0,509249873289407;0,96908261530664;0,185757729346173;0,634439939178915;0,179802331474911
8317051;"08317051 Hornberg, Stadt";"Hornberg, Stadt";"Lahr";"4256";3041;1973;0,648799736928642;0,182007280291212;0,493656015037594;0,506343984962406;0,889567669172932;0,177631578947368;0,594924812030075;0,227443609022556
8317056;"08317056 Kappelrodeck";"Kappelrodeck";"Kehl";"5760";4504;2990;0,663854351687389;0,177853492333901;0,492361111111111;0,507638888888889;0,95625;0,182465277777778;0,622569444444445;0,194965277777778
8317057;"08317057 Kehl, Stadt";"Kehl, Stadt";"Kehl";"33551";23990;12901;0,537765735723218;0,238054002991419;0,485469881672677;0,514530118327323;0,869422669965128;0,180620547822718;0,621740037554767;0,197639414622515
8317059;"08317059 Kippenheim";"Kippenheim";"Lahr";"5260";4065;2473;0,608364083640836;0,232231404958678;0,496007604562738;0,504372623574144;0,934030418250951;0,178136882129278;0,631178707224335;0,19106463878327
8317065;"08317065 Lahr/Schwarzwald, Stadt";"Lahr/Schwarzwald, Stadt";"Lahr";"42517";31518;15721;0,498794339742369;0,233497600829983;0,489027918244467;0,510925041748007;0,911047345767575;0,191335230613637;0,610626337700214;0,197991391678623
8317067;"08317067 Lautenbach";"Lautenbach";"Kehl";"1882";1498;1021;0,681575433911882;0,20734126984127;0,514877789585547;0,485122210414453;0,977683315621679;0,195005313496281;0,609458023379384;0,195536663124336
8317068;"08317068 Lauf";"Lauf";"Kehl";"3841";3097;2038;0,658056183403294;0,204112337011033;0,49674563915647;0,50325436084353;0,971361624576933;0,173913043478261;0,621452746680552;0,204634209841187
8317073;"08317073 Mahlberg, Stadt";"Mahlberg, Stadt";"Lahr";"4676";3527;2039;0,578111709668273;0,275398406374502;0,488665526090676;0,511334473909324;0,934131736526946;0,184773310521814;0,668947818648417;0,146278870829769
8317075;"08317075 Meißenheim";"Meißenheim";"Lahr";"3748";2900;1811;0,62448275862069;0,234929577464789;0,494130202774813;0,506403415154749;0,950106723585913;0,184364994663821;0,632070437566702;0,184098185699039
8317078;"08317078 Mühlenbach";"Mühlenbach";"Lahr";"1674";1290;829;0,642635658914729;0,16871921182266;0,518518518518518;0,480884109916368;0,972520908004779;0,212066905615293;0,604540023894863;0,182795698924731
8317085;"08317085 Nordrach";"Nordrach";"Offenburg";"1930";1513;948;0,626569729015202;0,228448275862069;0,511917098445596;0,488082901554404;0,977720207253886;0,200518134715026;0,591709844559585;0,207772020725389
8317088;"08317088 Oberharmersbach";"Oberharmersbach";"Offenburg";"2487";1954;1334;0,682702149437052;0,208909370199693;0,51427422597507;0,48572577402493;0,983916365098512;0,201045436268597;0,620426216324889;0,178528347406514
8317089;"08317089 Oberkirch, Stadt";"Oberkirch, Stadt";"Kehl";"19830";15286;9844;0,643987962841816;0,224171741149757;0,493797276853253;0,506202723146747;0,943116490166415;0,186888552697932;0,622894604135149;0,190216843166919
8317093;"08317093 Oberwolfach";"Oberwolfach";"Lahr";"2678";2071;1500;0,724287783679382;0,230034129692833;0,508588498879761;0,491411501120239;0,979462285287528;0,211725168035848;0,579536967886482;0,20873786407767
8317096;"08317096 Offenburg, Stadt";"Offenburg, Stadt";"Offenburg";"57228";43300;24424;0,564064665127021;0,29817334498398;0,482421192423289;0,517578807576711;0,911319633745719;0,172101069406584;0,624659257706018;0,203239672887398
8317097;"08317097 Ohlsbach";"Ohlsbach";"Offenburg";"3186";2479;1743;0,703106091165793;0,279953243717124;0,502197112366604;0,497802887633396;0,965160075329567;0,191776522284997;0,631826741996234;0,17639673571877
8317098;"08317098 Oppenau, Stadt";"Oppenau, Stadt";"Offenburg";"4718";3741;2566;0,685912857524726;0,222266244057052;0,495337007206443;0,504874947011446;0,959940652818991;0,180796947859262;0,588596863077575;0,230818143281051
8317100;"08317100 Ortenberg";"Ortenberg";"Offenburg";"3294";2555;1842;0,720939334637965;0,26891220320265;0,489071038251366;0,510928961748634;0,952337583485124;0,183363691560413;0,616879174256223;0,199757134183364
8317102;"08317102 Ottenhöfen im Schwarzwald";"Ottenhöfen im Schwarzwald";"Kehl";"3215";2493;1613;0,647011632571199;0,153015873015873;0,493623639191291;0,506376360808709;0,963919129082426;0,192846034214619;0,589735614307932;0,217418351477449
8317110;"08317110 Renchen, Stadt";"Renchen, Stadt";"Kehl";"7309";5563;3293;0,591946791299658;0,227679950571517;0,500478861677384;0,499657955944726;0,9296757422356;0,178820632097414;0,640032836229306;0,181283349295389
8317113;"08317113 Ringsheim";"Ringsheim";"Lahr";"2212";1732;1187;0,685334872979215;0,231298366294067;0,50497287522604;0,49502712477396;0,959312839059674;0,186708860759494;0,619349005424955;0,193942133815552
8317114;"08317114 Rust";"Rust";"Lahr";"3709";2703;1504;0,556418793932667;0,209349593495935;0,497169048260987;0,502830951739013;0,906983014289566;0,187651658128876;0,677810730655163;0,134537611215961
8317116;"08317116 Sasbach";"Sasbach";"Kehl";"5297";4085;2698;0,66046511627907;0,189596683000377;0,480460638097036;0,519350575797621;0,952425901453653;0,181989805550311;0,61128940909949;0,206531999244856
8317118;"08317118 Sasbachwalden";"Sasbachwalden";"Kehl";"2318";1804;1221;0,676829268292683;0,183098591549296;0,49611734253667;0,504314063848145;0,955133735979293;0,160051768766178;0,584987057808456;0,255392579810181
8317121;"08317121 Schuttertal";"Schuttertal";"Lahr";"3217";2551;1767;0,692669541356331;0,245502031340685;0,500155424308362;0,499844575691638;0,989431147031396;0,205160087037613;0,610195834628536;0,184644078333851
8317122;"08317122 Schutterwald";"Schutterwald";"Offenburg";"7128";5680;3762;0,662323943661972;0,28602383531961;0,500841750841751;0,499017957351291;0,963945005611672;0,175785634118967;0,616161616161616;0,207912457912458
8317126;"08317126 Seebach";"Seebach";"Kehl";"1417";1108;761;0,686823104693141;0,122311827956989;0,514467184191955;0,485532815808045;0,961185603387438;0,194071983062809;0,611150317572336;0,194777699364855
8317127;"08317127 Seelbach";"Seelbach";"Lahr";"4961";4021;2672;0,664511315593136;0,244199315329022;0,483168715984681;0,51683128401532;0,970973594033461;0,170530135053417;0,604515218705906;0,224954646240677
8317129;"08317129 Steinach";"Steinach";"Lahr";"4000";3110;2028;0,652090032154341;0,247599797877716;0,4995;0,5005;0,98125;0,2095;0,62525;0,16525
8317141;"08317141 Willstätt";"Willstätt";"Kehl";"9117";6895;4157;0,602900652646846;0,242156862745098;0,496544916090819;0,503455083909181;0,931446747833717;0,183613030602172;0,648129867280904;0,168257102116924
8317145;"08317145 Wolfach, Stadt";"Wolfach, Stadt";"Lahr";"5829";4505;3143;0,697669256381798;0,27367055771725;0,496997769771831;0,503002230228169;0,94287184765826;0,171041344999142;0,604906501972894;0,224052153027964
8317146;"08317146 Zell am Harmersbach, Stadt";"Zell am Harmersbach, Stadt";"Offenburg";"7979";6205;3811;0,614182111200645;0,244176706827309;0,492793583155784;0,507331745832811;0,949241759619;0,177340518862013;0,622509086351673;0,200275723774909
8317150;"08317150 Schwanau";"Schwanau";"Lahr";"6755";5235;3236;0,618147086914995;0,229704216488357;0,496076980014804;0,503626943005181;0,963582531458179;0,193486306439674;0,618356772760918;0,187860843819393
8317151;"08317151 Neuried";"Neuried";"Offenburg";"9383";7357;4411;0,599565040097866;0,2559963099631;0,489715442822125;0,510284557177875;0,960566982841309;0,186507513588405;0,640413513801556;0,173078972610039
8317152;"08317152 Kappel-Grafenhausen";"Kappel-Grafenhausen";"Lahr";"4762";3711;2255;0,607652923740232;0,24808299503834;0,49790004199916;0,50209995800084;0,96430071398572;0,198236035279294;0,644267114657707;0,157496850062999
8317153;"08317153 Rheinau, Stadt";"Rheinau, Stadt";"Kehl";"11167";8568;5173;0,60375816993464;0,231527093596059;0,494134503447658;0,505775946986657;0,949404495388197;0,189397331422943;0,631951285036268;0,178561833975105
8325001;"08325001 Aichhalden";"Aichhalden";"Rottweil";"4038";3222;2292;0,711359404096834;0,140744060959211;0,494551758296186;0,50520059435364;0,979445269935612;0,189945517582962;0,612679544328876;0,197127290737989
8325009;"08325009 Bösingen";"Bösingen";"Rottweil";"3411";2539;1819;0,716423788893265;0,132612407512806;0,502491937848138;0,497801231310466;0,971269422456758;0,233069481090589;0,607739665787159;0,159484022280856
8325011;"08325011 Dietingen";"Dietingen";"Rottweil";"3920";3032;2170;0,715699208443272;0,149857278782112;0,493877551020408;0,506377551020408;0,978061224489796;0,205867346938776;0,601275510204082;0,193112244897959
8325012;"08325012 Dornhan, Stadt";"Dornhan, Stadt";"Rottweil";"6129";4820;3338;0,69253112033195;0,145532698802579;0,496981563060858;0,503018436939142;0,968836678087779;0,190732582803067;0,603850546581824;0,205416870615108
8325014;"08325014 Dunningen";"Dunningen";"Rottweil";"5941";4632;3205;0,69192573402418;0,169739351557533;0,503787241205184;0,496212758794816;0,967850530213769;0,193401784211412;0,633226729506817;0,173371486281771
8325015;"08325015 Epfendorf";"Epfendorf";"Rottweil";"3320";2599;1790;0,688726433243555;0,156232050545663;0,498192771084337;0,501807228915663;0,967469879518072;0,188253012048193;0,618072289156626;0,193674698795181
8325024;"08325024 Hardt";"Hardt";"Rottweil";"2519";1998;1464;0,732732732732733;0,142757172848146;0,497419610956729;0,502580389043271;0,983326716951171;0,196506550218341;0,609765780071457;0,193727669710202
8325036;"08325036 Lauterbach";"Lauterbach";"Rottweil";"2943";2335;1647;0,705353319057816;0,126637554585153;0,488617057424397;0,511382942575603;0,960244648318043;0,1855249745158;0,559293238192321;0,255181787291879
8325045;"08325045 Oberndorf am Neckar, Stadt";"Oberndorf am Neckar, Stadt";"Rottweil";"13788";10289;6447;0,626591505491301;0,16674629718108;0,490644038294169;0,509355961705831;0,908253553814911;0,191325790542501;0,587539889759211;0,221134319698288
8325049;"08325049 Rottweil, Stadt";"Rottweil, Stadt";"Rottweil";"24389";18117;11480;0,633658994314732;0,232642901591253;0,485177744064947;0,514822255935053;0,904834146541474;0,178359096313912;0,615195374964123;0,206445528721965
8325050;"08325050 Schenkenzell";"Schenkenzell";"Rottweil";"1837";1447;1040;0,718728403593642;0,202941176470588;0,50081654872074;0,49918345127926;0,972781709308655;0,181273816004355;0,602612955906369;0,216113228089276
8325051;"08325051 Schiltach, Stadt";"Schiltach, Stadt";"Rottweil";"3915";3100;2031;0,655161290322581;0,239097744360902;0,484291187739464;0,515453384418902;0,954022988505747;0,172669220945083;0,586462324393359;0,240613026819923
8325053;"08325053 Schramberg, Stadt";"Schramberg, Stadt";"Rottweil";"21043";15808;9842;0,622596153846154;0,146463592739412;0,491137195266835;0,508910326474362;0,907617735113815;0,175165138050658;0,604904243691489;0,21997813999905
8325057;"08325057 Sulz am Neckar, Stadt";"Sulz am Neckar, Stadt";"Rottweil";"11814";9041;5848;0,64683110275412;0,177521008403361;0,491704757067886;0,508379888268156;0,940155747418317;0,191213814118842;0,615879465041476;0,192991366175724
8325060;"08325060 Villingendorf";"Villingendorf";"Rottweil";"3251";2417;1647;0,681423251965246;0,170186335403727;0,490003075976623;0,50968932636112;0,950784374038757;0,212549984620117;0,621347277760689;0,165795139956936
8325061;"08325061 Vöhringen";"Vöhringen";"Rottweil";"4208";3112;2046;0,65745501285347;0,118236472945892;0,496197718631179;0,50356463878327;0,939876425855513;0,207461977186312;0,610979087452471;0,181321292775665
8325064;"08325064 Wellendingen";"Wellendingen";"Rottweil";"3032";2160;1344;0,622222222222222;0,126419379258138;0,50098944591029;0,49901055408971;0,91523746701847;0,20877308707124;0,631266490765171;0,159960422163588
8325069;"08325069 Zimmern ob Rottweil";"Zimmern ob Rottweil";"Rottweil";"5791";4481;2993;0,667931265342557;0,191780821917808;0,494733206700052;0,505266793299948;0,944569159039889;0,176480745985149;0,638231738905198;0,185287515109653
8325070;"08325070 Fluorn-Winzeln";"Fluorn-Winzeln";"Rottweil";"3125";2427;1652;0,680675731355583;0,129192546583851;0,5088;0,4912;0,96256;0,19328;0,61184;0,19488
8325071;"08325071 Eschbronn";"Eschbronn";"Rottweil";"2092";1618;1108;0,684796044499382;0,187442289935365;0,493785850860421;0,506214149139579;0,966061185468451;0,197896749521989;0,58508604206501;0,217017208413002
8325072;"08325072 Deißlingen";"Deißlingen";"Rottweil";"5973";4529;2912;0,642967542503864;0,191429574991219;0,492382387410012;0,507450192533065;0,937217478653943;0,182655282102796;0,623472291980579;0,193705005859702
